2025-04-03 14:53:48,399 INFO     Start Init the PLC: PLC-01
2025-04-03 15:00:35,927 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:36,742 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:36,950 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:37,763 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:37,971 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:38,783 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:38,991 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:39,806 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:40,014 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:40,828 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:41,035 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:41,850 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:42,056 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:42,870 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:43,078 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:43,892 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:44,099 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:44,913 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:45,121 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:45,935 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:46,143 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:46,958 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:47,166 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:47,981 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:48,189 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:49,003 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:49,211 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:50,026 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:50,233 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:51,048 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:51,253 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:52,062 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:52,268 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:53,077 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:53,284 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:54,095 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:54,302 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:55,115 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:55,322 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:56,135 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:56,343 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:57,158 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:57,365 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:58,180 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:58,388 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:00:59,204 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:00:59,410 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:00,226 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:00,434 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:01,246 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:01,454 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:02,269 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:02,477 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:03,292 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:03,499 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:04,312 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:04,519 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:05,334 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:05,541 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:06,356 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:06,564 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:07,377 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:07,585 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:08,399 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:08,606 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:09,416 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:09,623 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:10,437 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:10,644 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:11,459 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:11,666 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:12,480 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:12,687 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:13,503 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:13,710 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:14,526 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:14,734 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:15,549 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:15,755 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:16,569 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:16,777 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:17,590 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:17,798 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:18,613 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:18,821 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:19,636 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:19,844 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:20,655 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:20,863 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:21,678 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:21,886 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:22,700 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:22,907 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:23,721 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:23,928 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:24,743 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:24,951 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:25,764 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:25,971 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:01:26,784 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:01:26,992 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
